"ISSN","COLOUR","DOI","AFFILIATIONS"
"0003-2697","green","10.1016/j.ab.2013.10.038",""
"0003-2697","green","10.1016/j.ab.2013.10.032",""
"0003-2697","green","10.1016/j.ab.2013.11.008",""
"0003-2697","green","10.1016/j.ab.2013.11.011",""
"0003-2697","green","10.1016/j.ab.2015.09.013",""
"0003-2697","green","10.1016/s0003-2697(15)00508-4",""
"0003-2697","green","10.1016/j.ab.2015.09.008",""
"0003-2697","green","10.1016/j.ab.2015.09.011",""
"0003-2697","green","10.1016/j.ab.2015.09.009",""
"0003-2697","green","10.1016/j.ab.2015.09.016",""
"0003-2697","green","10.1016/j.ab.2015.09.015",""
"0003-2697","green","10.1016/j.ab.2015.09.014",""
"0003-2697","green","10.1016/j.ab.2015.09.017",""
"0003-2697","green","10.1016/j.ab.2015.09.018",""
"0003-2697","green","10.1016/j.ab.2015.09.002",""
"0003-2697","green","10.1016/j.ab.2015.09.003",""
"0003-2697","green","10.1016/j.ab.2015.09.004",""
"0003-2697","green","10.1016/j.ab.2015.09.010",""
"0003-2697","green","10.1016/j.ab.2013.06.019",""
"0003-2697","green","10.1016/j.ab.2014.11.013",""
"0003-2697","green","10.1016/j.ab.2014.10.012",""
"0003-2697","green","10.1016/j.ab.2014.10.011",""
"0003-2697","green","10.1016/j.ab.2014.10.018",""
"0003-2697","green","10.1016/j.ab.2014.10.019",""
"0003-2697","green","10.1016/j.ab.2014.09.020",""
"0003-2697","green","10.1016/j.ab.2014.10.020",""
"0003-2697","green","10.1016/j.ab.2014.11.001",""
"0003-2697","green","10.1016/j.ab.2014.10.017",""
"0003-2697","green","10.1016/s0003-2697(15)00149-9",""
"0003-2697","green","10.1016/j.ab.2015.02.021",""
"0003-2697","green","10.1016/j.ab.2015.02.029",""
"0003-2697","green","10.1016/j.ab.2015.03.003",""
"0003-2697","green","10.1016/j.ab.2015.03.001",""
"0003-2697","green","10.1016/j.ab.2015.03.004",""
"0003-2697","green","10.1016/j.ab.2015.03.010",""
"0003-2697","green","10.1016/j.ab.2015.03.009",""
"0003-2697","green","10.1016/j.ab.2015.03.007",""
"0003-2697","green","10.1016/j.ab.2015.03.011",""
"0003-2697","green","10.1016/j.ab.2015.03.006",""
"0003-2697","green","10.1016/j.ab.2015.02.008",""
"0003-2697","green","10.1016/j.ab.2015.01.025",""
"0003-2697","green","10.1016/j.ab.2015.02.028",""
"0003-2697","green","10.1016/j.ab.2014.08.030",""
"0003-2697","green","10.1016/j.ab.2014.11.009",""
"0003-2697","green","10.1016/j.ab.2014.03.017",""
"0003-2697","green","10.1016/j.ab.2014.03.021",""
"0003-2697","green","10.1016/j.ab.2014.03.019",""
"0003-2697","green","10.1016/j.ab.2014.03.018",""
"0003-2697","green","10.1016/s0003-2697(15)00036-6",""
"0003-2697","green","10.1016/j.ab.2014.11.016",""
"0003-2697","green","10.1016/j.ab.2014.11.004",""
"0003-2697","green","10.1016/j.ab.2014.11.018",""
"0003-2697","green","10.1016/j.ab.2014.11.017",""
"0003-2697","green","10.1016/j.ab.2014.11.012",""
"0003-2697","green","10.1016/j.ab.2014.11.010",""
"0003-2697","green","10.1016/j.ab.2014.12.006",""
"0003-2697","green","10.1016/j.ab.2015.03.016",""
"0003-2697","green","10.1016/j.ab.2015.03.020",""
"0003-2697","green","10.1016/j.ab.2015.03.021",""
"0003-2697","green","10.1016/j.ab.2015.03.017",""
"0003-2697","green","10.1016/j.ab.2015.03.008",""
"0003-2697","green","10.1016/j.ab.2013.11.020",""
"0003-2697","green","10.1016/j.ab.2013.11.017",""
"0003-2697","green","10.1016/j.ab.2013.11.019",""
"0003-2697","green","10.1016/j.ab.2013.11.010",""
"0003-2697","green","10.1016/j.ab.2013.11.027",""
"0003-2697","green","10.1016/j.ab.2013.11.028",""
"0003-2697","green","10.1016/j.ab.2013.11.026",""
"0003-2697","green","10.1016/j.ab.2013.11.023",""
"0003-2697","green","10.1016/j.ab.2013.11.029",""
"0003-2697","green","10.1016/j.ab.2013.11.030",""
"0003-2697","green","10.1016/j.ab.2013.11.032",""
"0003-2697","green","10.1016/j.ab.2013.11.031",""
"0003-2697","green","10.1016/j.ab.2013.12.009",""
"0003-2697","green","10.1016/j.ab.2013.12.008",""
"0003-2697","green","10.1016/j.ab.2014.02.026",""
"0003-2697","green","10.1016/j.ab.2014.03.003",""
"0003-2697","green","10.1016/j.ab.2014.01.020",""
"0003-2697","green","10.1016/j.ab.2014.03.007",""
"0003-2697","green","10.1016/j.ab.2014.03.011",""
"0003-2697","green","10.1016/s0003-2697(14)00153-5",""
"0003-2697","green","10.1016/s0003-2697(14)00028-1",""
"0003-2697","green","10.1016/j.ab.2014.02.028",""
"0003-2697","green","10.1016/j.ab.2014.03.002",""
"0003-2697","green","10.1016/j.ab.2014.02.032",""
"0003-2697","green","10.1016/j.ab.2014.04.018",""
"0003-2697","green","10.1016/j.ab.2014.04.023",""
"0003-2697","green","10.1016/j.ab.2014.04.020",""
"0003-2697","green","10.1016/j.ab.2014.04.029",""
"0003-2697","green","10.1016/j.ab.2014.04.032",""
"0003-2697","green","10.1016/j.ab.2014.04.031",""
"0003-2697","green","10.1016/j.ab.2014.04.030",""
"0003-2697","green","10.1016/j.ab.2014.04.033",""
"0003-2697","green","10.1016/j.ab.2014.04.034",""
"0003-2697","green","10.1016/s0003-2697(14)00236-x",""
"0003-2697","green","10.1016/j.ab.2014.03.008",""
"0003-2697","green","10.1016/j.ab.2014.03.020",""
"0003-2697","green","10.1016/s0003-2697(14)00456-4",""
"0003-2697","green","10.1016/j.ab.2015.01.018",""
"0003-2697","green","10.1016/j.ab.2014.12.023",""
"0003-2697","green","10.1016/j.ab.2014.11.002",""
"0003-2697","green","10.1016/j.ab.2014.11.003",""
"0003-2697","green","10.1016/j.ab.2014.10.021",""
"0003-2697","green","10.1016/j.ab.2015.03.027",""
"0003-2697","green","10.1016/j.ab.2015.03.028",""
"0003-2697","green","10.1016/j.ab.2015.03.026",""
"0003-2697","green","10.1016/j.ab.2015.03.024",""
"0003-2697","green","10.1016/j.ab.2015.03.013",""
"0003-2697","green","10.1016/j.ab.2015.03.019",""
"0003-2697","green","10.1016/j.ab.2015.04.004",""
"0003-2697","green","10.1016/j.ab.2015.04.005",""
"0003-2697","green","10.1016/j.ab.2015.04.006",""
"0003-2697","green","10.1016/j.ab.2015.04.007",""
"0003-2697","green","10.1016/j.ab.2015.04.003",""
"0003-2697","green","10.1016/j.ab.2015.04.001",""
"0003-2697","green","10.1016/j.ab.2015.04.002",""
"0003-2697","green","10.1016/j.ab.2015.03.014",""
"0003-2697","green","10.1016/j.ab.2015.04.008",""
"0003-2697","green","10.1016/j.ab.2015.04.011",""
"0003-2697","green","10.1016/j.ab.2015.04.010",""
"0003-2697","green","10.1016/s0003-2697(15)00161-x",""
"0003-2697","green","10.1016/j.ab.2015.04.012",""
"0003-2697","green","10.1016/j.ab.2015.03.023",""
"0003-2697","green","10.1016/j.ab.2015.02.018",""
"0003-2697","green","10.1016/j.ab.2015.02.020",""
"0003-2697","green","10.1016/j.ab.2015.02.023",""
"0003-2697","green","10.1016/j.ab.2015.03.005",""
"0003-2697","green","10.1016/j.ab.2015.02.026",""
"0003-2697","green","10.1016/s0003-2697(15)00223-7",""
"0003-2697","green","10.1016/j.ab.2014.08.012",""
"0003-2697","green","10.1016/s0003-2697(15)00232-8",""
"0003-2697","green","10.1016/j.ab.2014.03.006",""
"0003-2697","green","10.1016/s0003-2697(15)00014-7",""
"0003-2697","green","10.1016/j.ab.2014.11.005",""
"0003-2697","green","10.1016/s0003-2697(14)00474-6",""
"0003-2697","green","10.1016/s0003-2697(14)00319-4",""
"0003-2697","green","10.1016/s0003-2697(14)00369-8",""
"0003-2697","green","10.1016/s0003-2697(14)00182-1",""
"0003-2697","green","10.1016/s0003-2697(14)00500-4",""
"0003-2697","green","10.1016/s0003-2697(14)00520-x",""
"0003-2697","green","10.1016/s0003-2697(14)00535-1",""
"0003-2697","green","10.1016/s0003-2697(15)00090-1",""
"0003-2697","green","10.1016/j.ab.2015.01.004",""
"0003-2697","green","10.1016/j.ab.2014.12.022",""
"0003-2697","green","10.1016/j.ab.2014.06.020",""
"0003-2697","green","10.1016/j.ab.2014.06.021",""
"0003-2697","green","10.1016/j.ab.2014.07.003",""
"0003-2697","green","10.1016/j.ab.2014.07.017",""
"0003-2697","green","10.1016/j.ab.2014.07.005",""
"0003-2697","green","10.1016/j.ab.2014.07.019",""
"0003-2697","green","10.1016/j.ab.2014.07.021",""
"0003-2697","green","10.1016/j.ab.2014.07.024",""
"0003-2697","green","10.1016/j.ab.2014.07.025",""
"0003-2697","green","10.1016/j.ab.2014.07.027",""
"0003-2697","green","10.1016/j.ab.2014.07.026",""
"0003-2697","green","10.1016/j.ab.2014.07.028",""
"0003-2697","green","10.1016/j.ab.2014.07.029",""
"0003-2697","green","10.1016/j.ab.2014.07.030",""
"0003-2697","green","10.1016/j.ab.2014.08.001",""
"0003-2697","green","10.1016/j.ab.2014.08.007",""
"0003-2697","green","10.1016/j.ab.2014.08.004",""
"0003-2697","green","10.1016/j.ab.2014.08.006",""
"0003-2697","green","10.1016/j.ab.2014.08.003",""
"0003-2697","green","10.1016/j.ab.2014.08.009",""
"0003-2697","green","10.1016/j.ab.2014.08.016",""
"0003-2697","green","10.1016/j.ab.2015.01.010",""
"0003-2697","green","10.1016/j.ab.2015.01.017",""
"0003-2697","green","10.1016/j.ab.2015.01.015",""
"0003-2697","green","10.1016/j.ab.2015.01.019",""
"0003-2697","green","10.1016/j.ab.2015.01.021",""
"0003-2697","green","10.1016/j.ab.2015.01.022",""
"0003-2697","green","10.1016/j.ab.2015.01.023",""
"0003-2697","green","10.1016/j.ab.2015.01.020",""
"0003-2697","green","10.1016/j.ab.2015.02.001",""
"0003-2697","green","10.1016/j.ab.2015.02.005",""
"0003-2697","green","10.1016/j.ab.2015.02.004",""
"0003-2697","green","10.1016/j.ab.2015.02.002",""
"0003-2697","green","10.1016/j.ab.2015.02.003",""
"0003-2697","green","10.1016/j.ab.2015.02.012",""
"0003-2697","green","10.1016/j.ab.2015.02.011",""
"0003-2697","green","10.1016/j.ab.2014.06.009",""
"0003-2697","green","10.1016/j.ab.2015.02.025",""
"0003-2697","green","10.1016/j.ab.2015.02.027",""
"0003-2697","green","10.1016/j.ab.2014.09.009",""
"0003-2697","green","10.1016/s0003-2697(15)00334-6",""
"0003-2697","green","10.1016/j.ab.2014.11.014",""
"0003-2697","green","10.1016/j.ab.2015.04.036",""
"0003-2697","green","10.1016/j.ab.2015.05.002",""
"0003-2697","green","10.1016/j.ab.2015.04.040",""
"0003-2697","green","10.1016/j.ab.2015.04.039",""
"0003-2697","green","10.1016/j.ab.2015.04.038",""
"0003-2697","green","10.1016/j.ab.2015.04.037",""
"0003-2697","green","10.1016/j.ab.2015.05.003",""
"0003-2697","green","10.1016/j.ab.2015.05.007",""
"0003-2697","green","10.1016/j.ab.2015.05.005",""
"0003-2697","green","10.1016/j.ab.2015.05.006",""
"0003-2697","green","10.1016/j.ab.2015.05.009",""
"0003-2697","green","10.1016/j.ab.2015.05.015",""
"0003-2697","green","10.1016/j.ab.2015.05.016",""
"0003-2697","green","10.1016/j.ab.2015.05.018",""
"0003-2697","green","10.1016/j.ab.2015.05.020",""
"0003-2697","green","10.1016/j.ab.2015.05.023",""
"0003-2697","green","10.1016/j.ab.2015.05.019",""
"0003-2697","green","10.1016/j.ab.2015.05.022",""
"0003-2697","green","10.1016/j.ab.2015.06.012",""
"0003-2697","green","10.1016/j.ab.2015.06.014",""
"0003-2697","green","10.1016/j.ab.2015.03.035",""
"0003-2697","green","10.1016/j.ab.2015.05.010",""
"0003-2697","green","10.1016/j.ab.2015.05.011",""
"0003-2697","green","10.1016/j.ab.2015.05.013",""
"0003-2697","green","10.1016/j.ab.2015.05.012",""
"0003-2697","green","10.1016/j.ab.2014.03.013",""
"0003-2697","green","10.1016/j.ab.2014.03.012",""
"0003-2697","green","10.1016/s0003-2697(14)00106-7",""
"0003-2697","green","10.1016/j.ab.2013.12.036",""
"0003-2697","green","10.1016/j.ab.2014.01.001",""
"0003-2697","green","10.1016/j.ab.2014.01.008",""
"0003-2697","green","10.1016/j.ab.2014.01.006",""
"0003-2697","green","10.1016/j.ab.2014.01.007",""
"0003-2697","green","10.1016/j.ab.2014.01.004",""
"0003-2697","green","10.1016/j.ab.2014.02.020",""
"0003-2697","green","10.1016/j.ab.2014.02.024",""
"0003-2697","green","10.1016/j.ab.2014.02.029",""
"0003-2697","green","10.1016/j.ab.2014.02.021",""
"0003-2697","green","10.1016/j.ab.2013.12.035",""
"0003-2697","green","10.1016/j.ab.2013.10.039",""
"0003-2697","green","10.1016/j.ab.2014.01.002",""
"0003-2697","green","10.1016/j.ab.2014.02.030",""
"0003-2697","green","10.1016/j.ab.2014.02.031",""
"0003-2697","green","10.1016/j.ab.2014.02.025",""
"0003-2697","green","10.1016/j.ab.2014.02.023",""
"0003-2697","green","10.1016/j.ab.2014.02.022",""
"0003-2697","green","10.1016/j.ab.2014.02.019",""
"0003-2697","green","10.1016/j.ab.2014.02.017",""
"0003-2697","green","10.1016/j.ab.2014.02.013",""
"0003-2697","green","10.1016/j.ab.2014.02.005",""
"0003-2697","green","10.1016/j.ab.2014.02.006",""
"0003-2697","green","10.1016/j.ab.2014.01.018",""
"0003-2697","green","10.1016/j.ab.2013.09.025",""
"0003-2697","green","10.1016/j.ab.2013.09.022",""
"0003-2697","green","10.1016/j.ab.2013.09.028",""
"0003-2697","green","10.1016/j.ab.2013.09.017",""
"0003-2697","green","10.1016/j.ab.2013.08.004",""
"0003-2697","green","10.1016/s0003-2697(14)00265-6",""
"0003-2697","green","10.1016/j.ab.2014.05.019",""
"0003-2697","green","10.1016/j.ab.2014.05.017",""
"0003-2697","green","10.1016/j.ab.2014.05.014",""
"0003-2697","green","10.1016/j.ab.2014.05.016",""
"0003-2697","green","10.1016/s0003-2697(14)00220-6",""
"0003-2697","green","10.1016/j.ab.2014.05.013",""
"0003-2697","green","10.1016/j.ab.2014.05.005",""
"0003-2697","green","10.1016/j.ab.2014.04.036",""
"0003-2697","green","10.1016/j.ab.2014.04.025",""
"0003-2697","green","10.1016/j.ab.2014.04.026",""
"0003-2697","green","10.1016/j.ab.2014.04.027",""
"0003-2697","green","10.1016/j.ab.2014.04.010",""
"0003-2697","green","10.1016/s0003-2697(14)00203-6",""
"0003-2697","green","10.1016/j.ab.2014.05.006",""
"0003-2697","green","10.1016/j.ab.2014.05.007",""
"0003-2697","green","10.1016/j.ab.2014.05.009",""
"0003-2697","green","10.1016/j.ab.2014.05.008",""
"0003-2697","green","10.1016/j.ab.2014.04.022",""
"0003-2697","green","10.1016/j.ab.2014.04.024",""
"0003-2697","green","10.1016/j.ab.2014.04.019",""
"0003-2697","green","10.1016/j.ab.2014.04.017",""
"0003-2697","green","10.1016/j.ab.2014.04.016",""
"0003-2697","green","10.1016/j.ab.2014.04.009",""
"0003-2697","green","10.1016/j.ab.2014.04.008",""
"0003-2697","green","10.1016/j.ab.2014.04.012",""
"0003-2697","green","10.1016/j.ab.2014.04.013",""
"0003-2697","green","10.1016/j.ab.2014.04.014",""
"0003-2697","green","10.1016/j.ab.2014.04.011",""
"0003-2697","green","10.1016/j.ab.2014.04.005",""
"0003-2697","green","10.1016/j.ab.2014.04.006",""
"0003-2697","green","10.1016/s0003-2697(14)00144-4",""
"0003-2697","green","10.1016/j.ab.2014.04.007",""
"0003-2697","green","10.1016/j.ab.2014.04.003",""
"0003-2697","green","10.1016/j.ab.2014.04.002",""
"0003-2697","green","10.1016/j.ab.2014.04.001",""
"0003-2697","green","10.1016/j.ab.2014.03.023",""
"0003-2697","green","10.1016/j.ab.2014.04.004",""
"0003-2697","green","10.1016/j.ab.2014.03.024",""
"0003-2697","green","10.1016/j.ab.2013.11.004",""
"0003-2697","green","10.1016/j.ab.2013.11.006",""
"0003-2697","green","10.1016/j.ab.2013.11.005",""
"0003-2697","green","10.1016/j.ab.2013.11.007",""
"0003-2697","green","10.1016/j.ab.2013.11.003",""
"0003-2697","green","10.1016/j.ab.2013.11.001",""
"0003-2697","green","10.1016/j.ab.2013.11.002",""
"0003-2697","green","10.1016/j.ab.2013.10.028",""
"0003-2697","green","10.1016/j.ab.2013.10.026",""
"0003-2697","green","10.1016/j.ab.2013.10.033",""
"0003-2697","green","10.1016/j.ab.2013.10.030",""
"0003-2697","green","10.1016/j.ab.2013.10.031",""
"0003-2697","green","10.1016/j.ab.2013.10.029",""
"0003-2697","green","10.1016/j.ab.2013.10.027",""
"0003-2697","green","10.1016/j.ab.2013.10.020",""
"0003-2697","green","10.1016/j.ab.2013.10.001",""
"0003-2697","green","10.1016/j.ab.2013.09.029",""
"0003-2697","green","10.1016/j.ab.2013.10.003",""
"0003-2697","green","10.1016/j.ab.2013.10.013",""
"0003-2697","green","10.1016/j.ab.2013.10.012",""
"0003-2697","green","10.1016/j.ab.2013.10.004",""
"0003-2697","green","10.1016/j.ab.2013.10.017",""
"0003-2697","green","10.1016/j.ab.2013.10.015",""
"0003-2697","green","10.1016/j.ab.2013.10.016",""
"0003-2697","green","10.1016/j.ab.2013.10.018",""
"0003-2697","green","10.1016/j.ab.2013.10.014",""
"0003-2697","green","10.1016/j.ab.2013.10.007",""
"0003-2697","green","10.1016/j.ab.2013.09.031",""
"0003-2697","green","10.1016/j.ab.2013.10.008",""
"0003-2697","green","10.1016/j.ab.2013.10.005",""
"0003-2697","green","10.1016/j.ab.2013.10.009",""
"0003-2697","green","10.1016/j.ab.2013.10.006",""
"0003-2697","green","10.1016/j.ab.2013.10.010",""
"0003-2697","green","10.1016/j.ab.2013.10.011",""
"0003-2697","green","10.1016/j.ab.2013.10.022",""
"0003-2697","green","10.1016/j.ab.2013.10.019",""
"0003-2697","green","10.1016/j.ab.2013.10.023",""
"0003-2697","green","10.1016/j.ab.2013.10.021",""
"0003-2697","green","10.1016/j.ab.2013.10.024",""
"0003-2697","green","10.1016/j.ab.2013.10.025",""
"0003-2697","green","10.1016/j.ab.2014.05.012",""
"0003-2697","green","10.1016/j.ab.2014.05.010",""
"0003-2697","green","10.1016/j.ab.2014.05.011",""
"0003-2697","green","10.1016/j.ab.2014.05.003",""
"0003-2697","green","10.1016/j.ab.2014.05.002",""
"0003-2697","green","10.1016/j.ab.2014.05.001",""
"0003-2697","green","10.1016/j.ab.2014.12.001",""
"0003-2697","green","10.1016/j.ab.2014.12.005",""
"0003-2697","green","10.1016/j.ab.2015.01.006",""
"0003-2697","green","10.1016/j.ab.2014.11.006",""
"0003-2697","green","10.1016/j.ab.2015.01.024",""
"0003-2697","green","10.1016/j.ab.2015.01.026",""
"0003-2697","green","10.1016/j.ab.2015.02.007",""
"0003-2697","green","10.1016/j.ab.2015.02.006",""
"0003-2697","green","10.1016/j.ab.2015.02.010",""
"0003-2697","green","10.1016/j.ab.2015.02.009",""
"0003-2697","green","10.1016/j.ab.2015.02.013",""
"0003-2697","green","10.1016/j.ab.2015.02.015",""
"0003-2697","green","10.1016/j.ab.2015.02.017",""
"0003-2697","green","10.1016/j.ab.2015.02.019",""
"0003-2697","green","10.1016/j.ab.2015.02.022",""
"0003-2697","green","10.1016/j.ab.2015.02.024",""
"0003-2697","green","10.1016/j.ab.2015.03.012",""
"0003-2697","green","10.1016/j.ab.2015.03.015",""
"0003-2697","green","10.1016/j.ab.2015.03.025",""
"0003-2697","green","10.1016/j.ab.2015.03.018",""
"0003-2697","green","10.1016/j.ab.2014.05.029",""
"0003-2697","green","10.1016/j.ab.2014.05.030",""
"0003-2697","green","10.1016/j.ab.2014.06.001",""
"0003-2697","green","10.1016/j.ab.2014.05.032",""
"0003-2697","green","10.1016/j.ab.2014.06.003",""
"0003-2697","green","10.1016/j.ab.2014.05.015",""
"0003-2697","green","10.1016/j.ab.2014.06.007",""
"0003-2697","green","10.1016/s0003-2697(15)00280-8",""
"0003-2697","green","10.1016/j.ab.2013.09.007",""
"0003-2697","green","10.1016/j.ab.2013.09.018",""
"0003-2697","green","10.1016/j.ab.2013.09.021",""
"0003-2697","green","10.1016/j.ab.2013.09.020",""
"0003-2697","green","10.1016/j.ab.2013.09.019",""
"0003-2697","green","10.1016/j.ab.2013.09.023",""
"0003-2697","green","10.1016/j.ab.2013.09.026",""
"0003-2697","green","10.1016/j.ab.2013.09.024",""
"0003-2697","green","10.1016/j.ab.2013.09.027",""
"0003-2697","green","10.1016/j.ab.2013.09.032",""
"0003-2697","green","10.1016/j.ab.2013.09.030",""
"0003-2697","green","10.1016/j.ab.2013.08.030",""
"0003-2697","green","10.1016/j.ab.2015.04.020",""
"0003-2697","green","10.1016/j.ab.2014.08.035",""
"0003-2697","green","10.1016/j.ab.2015.04.019",""
"0003-2697","green","10.1016/j.ab.2014.09.001",""
"0003-2697","green","10.1016/j.ab.2014.09.003",""
"0003-2697","green","10.1016/j.ab.2014.09.004",""
"0003-2697","green","10.1016/j.ab.2014.08.026",""
"0003-2697","green","10.1016/j.ab.2014.09.006",""
"0003-2697","green","10.1016/j.ab.2014.09.007",""
"0003-2697","green","10.1016/j.ab.2014.09.008",""
"0003-2697","green","10.1016/j.ab.2014.09.010",""
"0003-2697","green","10.1016/j.ab.2014.08.013",""
"0003-2697","green","10.1016/j.ab.2014.08.027",""
"0003-2697","green","10.1016/j.ab.2015.03.034",""
"0003-2697","green","10.1016/j.ab.2014.08.005",""
"0003-2697","green","10.1016/j.ab.2014.08.029",""
"0003-2697","green","10.1016/j.ab.2014.08.032",""
"0003-2697","green","10.1016/j.ab.2014.08.031",""
"0003-2697","green","10.1016/j.ab.2015.04.029",""
"0003-2697","green","10.1016/j.ab.2014.09.018",""
"0003-2697","green","10.1016/j.ab.2014.09.021",""
"0003-2697","green","10.1016/j.ab.2014.09.023",""
"0003-2697","green","10.1016/j.ab.2014.10.003",""
